Id,Name,Country,City,Address,Latitude,Longitude
197568495617,Fairfield Inn & Suites Peoria East,US,East Peoria,200 Eastlight Ct,40.67221051,-89.57642544
197568495622,Cherokee Lodge Bed and Breakfast,US,Coronado,964 D Ave,32.686698,-117.180913
206158430212,Colonial Inns of Ontario,US,Ontario,139 N E Goodfellow St,44.02586,-116.9435
214748364800,Quality Inn,US,Macon,4630 Chambers Rd,32.805482,-83.722511
223338299393,Candlewood Suites Huntersville,US,Huntersville,16530 Northcross Dr,35.44025,-80.87268
231928233986,Narcis,US,Guernsey,Maslinica Bay,45.079082,14.150233
240518168578,Yakima Inn,US,Yakima,1022 N 1st St,46.614468,-120.51191
257698037760,Red Roof Inn,US,Oklahoma City,309 S Meridian Ave,35.463253,-97.60122
266287972352,Gresham Area Hotels,US,Troutdale,23525 N E Halsey St,45.53678,-122.42104
266287972354,Berkshire By The Sea A Vri Resort,US,Delray Beach,126 N Ocean Blvd,26.464654,-80.058094
274877906946,Embassy Suites By Hilton Houston Downtown,US,Houston,1515 Dallas St,29.752848,-95.361488
283467841540,Sumner Motor Inn,US,Sumner,15506 E Main St,47.202366,-122.22269
292057776131,Homewood Suites By Hilton Indpls Airport / Plainfield In,US,Plainfield,2264 E Perry Rd,39.675394,-86.366525
300647710722,Gooding Hotel Bed Breakfast,US,Gooding,112 Main St,42.944965,-114.71284
309237645314,Quality Inn,US,Cleveland,153 James Asbury Dr N W,35.21037,-84.87075
317827579907,Marriott Springhill Marina,US,Marina,215 10th St,36.66457,-121.80524
343597383680,Sunset Inn-yosemite Cabins,US,Groveland,33569 Hardin Flat Rd,37.811924,-119.88103
343597383685,Acorn Motor Inn,US,Oak Harbor,31530 State Route 20,48.288952,-122.657842
360777252866,Holiday Inn Manhattan 6th Ave - Chelsea,US,New York,125 W 26th St,40.74535,-73.992344
369367187459,Quality Inn & Suites - Riverfront,US,Oswego,70 E 1st St,43.45818526,-76.50861875
377957122050,Staybridge Suites Chicago - Glenview,US,Glenview,2600 Lehigh Ave,42.103679,-87.820893
386547056642,Days Inn Bowling Green,US,Bowling Green,1740 E Wooster St,41.374508,-83.61899
395136991233,La Quinta,US,New Orleans,12340 I 10 Service Rd,30.045267,-89.95993
403726925827,Hampton Inn Ft Chiswell,US,Max Meadows,199 Fort Chiswell Rd,36.94077,-80.94398
412316860418,Lindy Motel,US,Coudersport,Rr 6,41.77256,-78.02117
420906795011,Days Inn Branson Mo,US,Branson,3524 Keeter St,36.642942,-93.28783
429496729604,Hotel Garibaldi,US,Silver Creek,Viale Garibaldi 24,45.496711,12.24464
438086664196,Wingate By Wyndham Lagrange,US,Lagrange,103 Wingate Ter,33.042491,-84.964116
438086664198,Sky Vue Motel,US,Alamosa,250 Broadway Ave,37.470883,-105.859652
446676598787,Hampton Inn Suites Columbus,US,Columbus,1915 6th St N,33.514122,-88.42615
455266533380,Solstice,US,Erie,8040 Oliver Rd,42.046699,-80.080429
455266533384,Extended Stay America Grand Rapids - Kentwood,US,Grand Rapids,3747 29th St S E,42.90948,-85.57359
463856467972,H��tel Sezz Paris,US,Irving,6 Avenue Fremiet,48.856543,2.285148
481036337153,Holiday Inn Express Dahlonega,US,Dahlonega,835 S Chestatee St,34.52495,-83.97584
481036337155,Motel 6,US,Santa Barbara,3505 State St,34.440318,-119.738091
489626271748,Tiffany House Bed & Breakfast,US,Redding,1510 Barbara Rd,40.60182,-122.384637
498216206338,Extended Stay America - Fort Lauderdale - Davie,US,Fort Lauderdale,7550 W State Road 84,26.096485,-80.246321
506806140930,Comfort Inn,US,Allentown,3712 Hamilton Blvd,40.57584,-75.53122
515396075522,Comfort Inn and Suites O'fallon,US,O Fallon,100 Comfort Inn Ct,38.800071,-90.679098
523986010113,Hampton Inn Rockford,US,Rockford,615 Clark Rd,42.273094,-88.96704
541165879299,Rainbow Motel,US,South Deerfield,68 State Rd,42.424397,-72.62162
558345748480,Howard Johnson,US,Spokane,3033 N Division St,47.686226,-117.411305
558345748485,Super 8 Longmont / Del Camino,US,Longmont,10805 Turner Blvd,40.158007,-104.981704
566935683075,Mountain Lodge At Telluride - A Noble House Resort,US,Telluride,457 Mountain Village Blvd,37.933273,-107.850865
575525617668,Chalfant House,US,Bishop,213 Academy St,37.36312,-118.396385
592705486849,Economy Inn,US,Dillon,1223 Radford Blvd,34.43614,-79.36981
609885356034,Best Western Plus Circle Inn,US,Enterprise,715 Boll Weevil Cir,31.327117,-85.835556
618475290628,Brasstown Valley Golf Club,US,Young Harris,6321 Us Highway 76,34.958828,-83.84617
635655159809,Old Saco Inn Bed & Breakfast,US,Fryeburg,125 Old Saco Ln,44.016433,-70.980637
644245094400,Best Western of Long Beach,US,Long Beach,1725 Long Beach Blvd,33.78864,-118.189464
652835028996,Hampton Inn Sarasota - I-75 Bee Ridge,US,Sarasota,5995 Cattleridge Blvd,27.300319,-82.450461
652835029001,Comfort Suites Fort Pierce,US,Fort Pierce,6505 Metal Dr,27.412418,-80.390934
661424963588,Super 8 Opelousas,US,Opelousas,5791 I 49 Service Rd S,30.515139,-92.071014
678604832769,Equestrian Estates Horse Farm Bed and Breakfast,US,Lancaster,221 Shultz Rd,39.98925,-76.29837
687194767363,Holiday Inn Express & Suites Lawrence,US,Lawrence,3411 S W Iowa,38.92157,-95.260979
695784701954,Holiday Inn Express,US,Springfield,818 Charlestown Rd,37.9567,-122.331267
704374636544,Fairfield Inn By Marriott Binghamton,US,Binghamton,864,42.130338,-75.905832
704374636547,Comfort Suites,US,Springfield,121 Raydo Cir,39.89509,-83.81486
721554505729,Red Carpet Inn,US,Windom,222 3rd Ave S,43.856357,-95.116243
730144440322,Olde Bridge Inn,US,Caseyville,519 N Main St,38.641903,-90.019974
730144440323,Super 8 Kingston,US,Kingston,905 N Kentucky St,35.87883,-84.51029
738734374914,Happy Tails Hotel & Playland,US,Saint Ann,2920 N Lindbergh Blvd,38.714704,-90.408154
747324309508,Twin Gables of Woodstock,US,Woodstock,73 Tinker St,42.04035,-74.12098
755914244097,Americas Best Value Inn,US,Lancaster,1320 Harrisburg Pike,40.05696,-76.33129
755914244102,Courtyard By Marriott Downtown Boise,US,Boise,222 S Broadway Ave,43.608151,-116.192184
764504178692,Best Western Hartford Hotel & Suites,US,Hartford,185 Brainard Rd,41.734582,-72.65952
773094113281,Holiday Inn Fond Du Lac,US,Fond Du Lac,625 W Rolling Meadows Dr,43.75521,-88.47649
781684047874,Days Inn Suites,US,Grinnell,1902 West St S,41.757133,-92.72739
790273982466,Brightwood Inn Country Inn,US,Oglesby,2407 N Illinois Route 178,41.281081,-89.010139
798863917058,Holiday Inn Express & Suites Weslaco,US,Weslaco,421 S International Blvd,26.171754,-97.958775
807453851649,America's Best Value Inn,US,New Stanton,221 E Byers Ave,40.22014,-79.60615
816043786243,Rideout's Lakeside Lodge Cottages,US,Danforth,6 Waterfront Dr,45.706852,-67.85834
824633720834,Hampton Inn,US,Memphis,2935 N Germantown Rd,35.20632,-89.79189
824633720838,Relax Inn,US,Tucumcari,1010 E Tucumcari Blvd,35.171802,-103.714298
833223655424,Days Inn Kuttawa,US,Kuttawa,139 Days Inn Dr,37.073742,-88.12569
841813590016,Chalet Leon At Hector Falls,US,Burdett,3835 State Route 414,42.41823,-76.86674
850403524608,Saco River Recreational Council,US,Fryeburg,189 Swans Falls Rd,,
858993459202,Comfort Inn,US,Olive Branch,7049 Enterprise Dr,34.963657,-89.856893
858993459206,Drury Inn & Suites Sikeston,US,Sikeston,2608 E Malone Ave,36.89065,-89.540256
867583393794,Sea View Motel,US,Ogunquit,417 Main St,43.25568,-70.59961
876173328388,Dor-shada Resort By The Sea,US,Washington,256 Moo 4 Najomtien,13.368448,100.987206
884763262977,Quality Inn & Suites,US,Carrizo Springs,2611 N Us Hwy 83,28.545881,-99.845145
893353197572,Comfort Inn Humboldt Bay,US,Eureka,4260 Broadway,40.767605,-124.191895
901943132162,The Concorde Inn,US,Clinton Township,44315 Gratiot Ave,42.62301,-82.865685
910533066754,Hilton Santo Domingo,US,New York,George Washington Avenue 500,18.457572,-69.910046
919123001345,Hampton Inn,US,Nashville,7815 Coley Davis Rd,36.07851,-86.95516
936302870528,Tulip Inn Turin West,US,New York,N Corso Allamano 153,45.057607,7.558972
936302870533,Econo Lodge Miles City,US,Miles City,1209 S Haynes Ave,46.39733,-105.82263
944892805127,Great American Inn Suites,US,Devils Lake,1116 Highway 2 E,48.10113,-98.84847
962072674304,Extended Stay America,US,Chattanooga,1401 N Mack Smith Rd,34.994744,-85.225664
970662608897,Super 8 Elko Nv,US,Elko,1755 Idaho St,40.843764,-115.751013
970662608902,Longville Inn,US,Longville,4959 State Highway 84,46.98411,-94.210236
970662608905,Koehne Dexter Terrie,US,Rapid City,6448 Muirfield Dr,44.018333,-103.305374
979252543490,Arizona Inn of Prescott Valley,US,Prescott Valley,7875 E Hwy 69,34.585531,-112.326875
996432412674,Bent Elbow,US,Silverton,1114 Blair St,37.810443,-107.664163
996432412677,Riverside Lodge,US,Canyonville,1786 Stanton Park Rd,42.944057,-123.29112
1005022347266,Mountaintop Lodge Bed Breakfast,US,Pocono Pines,Rr 940 Box 1097,,
1005022347271,West Side Motel,US,Casper,5755 Cy Ave,42.81109,-106.399284
1013612281857,Truckee Tahoe Htl Larkspur,US,Larkspur,125 E Sir Francis Drake Blvd,37.9443,-122.50554
1013612281862,Homewood Suites,US,Columbus,115 Hutchinson Ave,40.11387,-83.01189
1013612281867,Hampton Inn Dublin,US,Dublin,4420 Cleburne Blvd,37.07256,-80.69685
1030792151043,Super 8,US,Pinedale,1054 Pine St,42.86661,-109.8744
1047972020224,Radisson Hotel Hauppauge-long Island,US,Hauppauge,110 Vanderbilt Motor Pkwy,40.806018,-73.26543
1056561954816,Hotel Relais De Margaux Golf and Spa,US,Lake Worth,5 Route De L'ile Vincent,45.054526,-0.658295
1056561954821,Rainbow Motel,US,Pembroke,Rr 1,44.95645,-67.1685
1073741824000,Americinn Lodge Suites Oscoda - Ausable River,US,Oscoda,720 E Harbor St,44.407978,-83.32794
1073741824001,Kaier Mansion,US,Mahanoy City,729 E Centre St,40.814148,-76.13433
1082331758593,Ramada,US,Marina,323 Reservation Rd,36.683665,-121.791551
1090921693185,Quality Inn and Suites Irvine Spectrum,US,Lake Forest,23702 Rockfield Blvd,33.628221,-117.715975
1099511627780,Best Western Hotel De Neuville,US,Irving,3 Rue Verniquet,48.886905,2.300571
1108101562371,Ihg,US,Metropolis,2179 E 5th St,37.1605,-88.7034
1116691496965,Drury Inn and Suites Columbus Convention Center,US,Columbus,88 E Nationwide Blvd,39.969219,-82.999881
1133871366145,Wyndham Resort At Fairfield Mountains,US,Lake Lure,747 Buffalo Creek Rd,35.452157,-82.171594
1142461300736,Extended Stay America - Rockford - I-90,US,Rockford,653 Clark Rd,42.27388,-88.9672
1142461300741,Sand's Motel,US,Portales,1130 W 1st St,34.181306,-103.346036
1151051235331,Anglers Inn,US,Jackson,265 N Millward,43.48286,-110.76506
1168231104512,Days Inn & Suites Vicksburg,US,Vicksburg,4216 Washington St,32.313601,-90.899151
1168231104517,Quality Inn Gulfport,US,Gulfport,9435 Highway 49,30.42519,-89.09263
1185410973696,El Cortez,US,Pittsville,San Felipe,31.02996,-114.8303
1194000908288,Holiday Inn Express Hotel Suites Cookeville,US,Huntsville,1228 Bunker Hill Rd,34.667004,-86.46892
1202590842880,Janmere Motel,US,Hampton,52 Ashworth Ave,42.91046,-70.81342
1202590842882,Mar Mar Resort Tackle,US,Bull Shoals,1512 Central Blvd,36.382416,-92.590965
1202590842887,Milliken Creek Inn,US,Napa,1815 Silverado Trl,38.315025,-122.276152
1211180777475,Torian Plum By Wyndham Vacation Rentals,US,Steamboat Springs,1855 Ski Time Square Dr,40.46016,-106.80411
1219770712067,"Club Quarters, Rockefeller Center",US,New York,25 W 51st St,40.76002,-73.978387
1236950581250,La Quinta,US,Somerset,60 Cottontail Ln,40.55109,-74.5452
1245540515840,Americas Best Value Inn,US,Chico,740 Broadway St,39.72602,-121.83713
1254130450432,Hotel Corpus Christi,US,Corpus Christi,601 N Water St,27.796791,-97.3927
1262720385026,Clatskanie River Inn,US,Clatskanie,600 E Columbia River Hwy,46.102,-123.19881
1271310319618,Budget Inn-santa Maria,US,Santa Maria,1100 N Broadway,34.94034,-120.43602
1279900254209,La Quinta Inn Calhoun,US,Calhoun,150 Cracker Barrel Dr,34.47029,-84.91438
1288490188803,Budget Inn,US,Manchester,2029 Hillsboro Blvd,35.461481,-86.062097
1297080123398,Starwood Resorts Hotel,US,Fall River,230 Sunset Hl,41.682026,-71.18432
1305670057988,Seiling Motel,US,Seiling,302 S Main St,36.144417,-98.9245
1314259992579,Holiday Inn Express Suites Floresville,US,Floresville,929 10th St,29.143097,-98.1546
1322849927171,Hotel Silken Siete Coronas,US,Norcross,Paseo De Garay 5,37.981858,-1.124223
1331439861761,Ramada Inn,US,Forest City,2600 Us Highway 74a Byp,35.330376,-81.88776
1331439861766,Sonoma Coast Villa Spa,US,Bodega Bay,16702 S Highway 1,,
1348619730948,Gateway Studios,US,Champaign,1505 N Neil St,40.131302,-88.243642
1357209665538,Marylander Hotel Condo,US,Ocean City,6 127th St,38.43228,-75.05379
1365799600132,Best Western,US,Bowling Green,2727 Us Highway 17 N,27.597944,-81.824026
1374389534724,America's Best Value Inn,US,Port Aransas,306 S Alister St,27.831008,-97.064581
1391569403908,Sutton Bay Resort,US,Newman Lake,12016 N Sutton Bay Rd,47.766588,-117.103404
1400159338499,Garden of The Gods Club & Resort,US,Colorado Springs,3320 Mesa Rd,38.88037,-104.8682
1417339207683,Fairfield Inn and Suites By Marriott Plainville,US,Plainville,400 New Britain Ave,41.672491,-72.837151
1417339207688,The Abbey Resort,US,Fontana,269 Fontana Blvd,42.548854,-88.576382
1425929142274,Motel 6,US,Eloy,4965 S Sunland Gin Rd,32.8064,-111.67105
1434519076864,Americas Best Value Inn,US,North Kingstown,6481 Post Rd,41.62118,-71.45832
1443109011458,Homewood Suites By Hilton,US,Cedar Rapids,1140 Park Pl N E,42.03019,-91.65231
1443109011461,Melody Lodge Cabins,US,Silverthorne,1534 County Road 30,39.840855,-106.23464
1451698946051,Riverside Motel and Cabins,US,Ennis,346 E Main St,45.349041,-111.724593
1460288880643,Vacation Side Travel,US,Goodlettsville,110 E Cedar St,36.323377,-86.712644
1460288880646,Spring Bay Inn,US,Olga,464 Spring Bay Ter,48.603333,-122.82356
1468878815236,Scenic View Motel,US,Bryson City,1000 Hwy 19 S,35.41966,-83.46169
1468878815241,Best Western,US,Rohnert Park,6500 Redwood Dr,38.345561,-122.714383
1477468749825,The Bluffs Inn Suites,US,Decorah,1101 Highway 9 W,43.291664,-91.79702
1477468749830,Economy Motel,US,Fort Walton Beach,1 Miracle Strip Pkwy Se,30.404133,-86.61323
1503238553605,Extended Stay America - Bloomington - Normal,US,Bloomington,1805 Svetrans Pkwy,40.459739,-88.976728
1520418422786,Econo Lodge Inn & Suites,US,Bloomington,403 Brock Dr,40.481496,-89.02539
1537598291968,Intermezzo,US,Los Olivos,2860 Grand Ave,34.664684,-120.115036
1546188226560,Kilauea Lodge Restaurant,US,Volcano,19 3948 Old Volcano Rd,19.426996,-155.237305
1546188226564,Intown Suites Nashville North,US,Hendersonville,1017 W Main St,36.30493,-86.652794
1554778161155,Radisson Blu Conference and Airport Hotel,US,Englewood,E 5 Karayolu (yanyol) No 20,41.000606,28.802515
1571958030336,Little Belt Inn Neihart,US,Neihart,316 N Main St,46.933598,-110.735886
1580547964931,Best Western Plus,US,Elkridge,6755 Dorsey Rd,39.184298,-76.755591
1597727834113,Fort's Cedar View,US,Ulysses,1675 W Patterson Ave,37.591044,-101.371057
1614907703297,Quality Inn Near Six Flags,US,Douglasville,5479 Westmoreland Plz,33.75146,-84.716395
1623497637890,Spring Fountain Motel,US,Bucksport,196 Us Route 1,44.56941,-68.77128
1632087572481,Skidway Lake Motel,US,Prescott,5341 Acorn Ln,44.180107,-84.032555
1632087572483,Best Western Plus Humboldt House Inn,US,Garberville,701 Redwood Dr,40.101941,-123.794454
1640677507074,Anaheim Marriott Suites,US,Garden Grove,12015 Harbor Blvd,33.78814,-117.916591
1657857376259,Best Western Plus Kelly Inn,US,Saint Cloud,100 4th Ave S,45.56067,-94.15608
1666447310849,Arcola Inn,US,Arcola,236 S Jacques St,39.681672,-88.297515
1675037245440,La Quinta Inn & Suites Dublin,US,Dublin,101 Travel Center Blvd,32.487051,-82.938687
1683627180033,Blue Jay Motel,US,Hampton,186 Ashworth Ave,42.902237,-70.81505
1700807049218,Holiday Inn Express & Suites West Monroe,US,West Monroe,603 Constitution Dr,32.510229,-92.169395
1717986918400,Maison Souquet,FR,Paris,10 rue de Bruxelles 9th arr 75009 Paris France,48.88366,2.3313845
1717986918405,Hotel Crivi s,IT,Milan,Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,45.4529643,9.1962217
1726576852993,Hotel Marignan Champs Elys es,FR,Paris,12 rue de Marignan 8th arr 75008 Paris France,48.8685093,2.3067895
1726576852996,Nottingham Place Hotel,GB,London,37 Nottingham Place Westminster Borough London W1U 5LT United Kingdom,51.522143,-0.153385
1735166787585,Le Lavoisier,FR,Paris,21 rue Lavoisier 8th arr 75008 Paris France,48.8737702,2.3201063
1743756722179,Holiday Inn Paris Gare de l Est,FR,Paris,5 rue du 8 Mai 1945 10th arr 75010 Paris France,48.8758981,2.3590504
1743756722184,Ayre Hotel Rosell n,ES,Barcelona,Rossell 390 Eixample 08025 Barcelona Spain,41.4047382,2.1727127
1752346656775,NH Amsterdam Zuid,NL,Amsterdam,Van Leijenberghlaan 221 Zuideramstel 1082 GG Amsterdam Netherlands,52.3266672,4.8800884
1760936591362,Millennium Hotel London Knightsbridge,GB,London,17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom,51.4999683,-0.1599927
1760936591366,Hidden Hotel by Elegancia,FR,Paris,28 Rue de l Arc de Triomphe 17th arr 75017 Paris France,48.8775326,2.293458
1760936591371,Palazzo Segreti,IT,Milan,Via San Tomaso 8 b Milan City Center 20121 Milan Italy,45.4672309,9.184154
1769526525956,Mandarin Oriental Hyde Park London,GB,London,66 Knightsbridge Westminster Borough London SW1X 7LA United Kingdom,51.5022081,-0.1599428
1769526525962,TownHouse Duomo,IT,Milan,Via Silvio Pellico 2 Milan City Center 20121 Milan Italy,45.4648822,9.1893265
1778116460548,The Marble Arch London,GB,London,31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom,51.5151247,-0.1600656
1778116460553,NH Milano Machiavelli,IT,Milan,Via Lazzaretto 5 Central Station 20124 Milan Italy,45.4776167,9.2016244
1786706395139,Crowne Plaza Amsterdam South,NL,Amsterdam,George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,52.3357326,4.8743947
1795296329730,Novotel London City South,GB,London,53 61 Southwark Bridge Road Southwark London SE1 9HH United Kingdom,51.5054832,-0.0951196
1795296329731,Hotel Montaigne,FR,Paris,6 Avenue Montaigne 8th arr 75008 Paris France,48.865467,2.3038811
1803886264320,Idol Hotel,FR,Paris,16 rue d Edimbourg 8th arr 75008 Paris France,48.8795369,2.3202966
1803886264325,Novotel Wien City,AT,Vienna,Aspernbr ckengasse 1 02 Leopoldstadt 1020 Vienna Austria,48.2134246,16.3831309
1812476198914,Best Western The Boltons Hotel London Kensington,GB,London,19 21 Penywern Road Kensington and Chelsea London SW5 9TT United Kingdom,51.4907493,-0.1934627
1812476198919,The May Fair Hotel,GB,London,Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom,51.5078943,-0.1436707
1821066133507,Crowne Plaza London Ealing,GB,London,Western Avenue Ealing London W5 1HG United Kingdom,51.5403942,-0.3697581
1829656068099,The Belgrave Hotel,GB,London,80 86 Belgrave Road Westminster Borough London SW1V 2BJ United Kingdom,51.4901051,-0.1381355
1829656068104,Hotel Imlauer Wien,AT,Vienna,Rotensterngasse 10 02 Leopoldstadt 1020 Vienna Austria,48.2176776,16.3821364
1846835937281,Graben Hotel,AT,Vienna,Dorotheergasse 3 01 Innere Stadt 1010 Vienna Austria,48.2078955,16.3701084
1855425871872,Avo Hotel,GB,London,82 Dalston Lane Hackney London E8 3AH United Kingdom,51.5460628,-0.0700817
1864015806467,Relais Christine,FR,Paris,3 Rue Christine 6th arr 75006 Paris France,48.8542454,2.339956
1864015806472,Petit Palace Barcelona,ES,Barcelona,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,41.3909816,2.1714938
1872605741058,Rochester Champs Elysees,FR,Paris,92 Rue La Boetie 8th arr 75008 Paris France,48.8724945,2.3091549
1881195675649,The Drayton Court Hotel,GB,London,2 The Avenue Ealing London W13 8PH United Kingdom,51.5141842,-0.3192925
1881195675654,H tel Waldorf Trocad ro,FR,Paris,97 rue Lauriston 16th arr 75016 Paris France,48.8672694,2.2878666
1881195675656,Mandarin Oriental Milan,IT,Milan,Via Andegari 9 Milan City Center 20121 Milan Italy,45.4694772,9.1909325
1889785610243,Hotel Royal Elys es,FR,Paris,6 Avenue Victor Hugo 16th arr 75116 Paris France,48.8729666,2.2926226
1889785610248,Zenit Barcelona,ES,Barcelona,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,41.3949199,2.1468594
1898375544835,Mercure Hotel Amsterdam Centre Canal District,NL,Amsterdam,Noorderstraat 46 Amsterdam City Center 1017 TV Amsterdam Netherlands,52.3611852,4.8936341
1906965479426,South Place Hotel,GB,London,3 South Place City of London London EC2M 2AF United Kingdom,51.5189182,-0.0866009
1915555414017,Tryp Barcelona Apolo Hotel,ES,Barcelona,Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain,41.3747031,2.1707106
1915555414022,Hotel Wagner,IT,Milan,Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,45.4684949,9.1550355
1924145348612,AC Hotel Irla a Marriott Lifestyle Hotel,ES,Barcelona,Calvet 40 42 Sarri St Gervasi 08021 Barcelona Spain,41.3948175,2.1434702
1932735283201,Hotel Das Tigra,AT,Vienna,Tiefer Graben 14 20 01 Innere Stadt 1010 Vienna Austria,48.2121772,16.3680771
1941325217794,Fielding Hotel,GB,London,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,51.5139315,-0.1219893
1941325217799,NH City Centre Amsterdam,NL,Amsterdam,Spuistraat 288 292 Amsterdam City Center 1012 VX Amsterdam Netherlands,52.3697554,4.8887815
1949915152384,Royal Garden Hotel,GB,London,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,51.5027022,-0.1882164
1958505086977,Madeleine Plaza,FR,Paris,33 place de la Madeleine 8th arr 75008 Paris France,48.8710402,2.3248014
1967095021569,Novotel Suites Paris Expo Porte de Versailles,FR,Paris,4 Boulevard Brune 14th arr 75014 Paris France,48.827388,2.305478
1967095021574,Hotel Bagu s,ES,Barcelona,La Rambla 105 Ciutat Vella 08002 Barcelona Spain,41.3827894,2.1715636
1975684956164,Timhotel Op ra Grands Magasins,FR,Paris,35 Rue La Bruy re 9th arr 75009 Paris France,48.8794682,2.3334957
1975684956170,Hotel Sunflower,IT,Milan,Piazzale Lugano 10 Bovisa 20158 Milan Italy,45.498503,9.1664111
1984274890756,Hotel Mercure Wien City,AT,Vienna,Hollandstra e 3 02 Leopoldstadt 1020 Vienna Austria,48.2152663,16.376103
1992864825347,Radisson Blu Style Hotel Vienna,AT,Vienna,Herrengasse 12 01 Innere Stadt 1010 Vienna Austria,48.2101211,16.3655537
2001454759936,The Cranley Hotel,GB,London,10 Bina Gardens South Kensington Kensington and Chelsea London SW5 0LA United Kingdom,51.4916378,-0.1832833
2001454759941,Hotel Alimara,ES,Barcelona,Berruguete 126 Horta Guinard 08035 Barcelona Spain,41.4337561,2.147327
2010044694530,Novotel Paris Gare De Lyon,FR,Paris,2 Rue Hector Malot 12th arr 75012 Paris France,48.8453785,2.3753036
2018634629120,Hotel Mercure La Sorbonne Saint Germain des Pr s,FR,Paris,14 Rue de la Sorbonne 5th arr 75005 Paris France,48.8493499,2.3430569
2018634629124,Best Western Tour Eiffel Invalides,FR,Paris,35 Boulevard de la tour Maubourg 7th arr 75007 Paris France,48.8593152,2.3104179
2018634629129,NH Danube City,AT,Vienna,Wagramer Stra e 21 22 Donaustadt 1220 Vienna Austria,48.2353789,16.4219737
2027224563715,Best Western Hotel City,IT,Milan,Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,45.4858877,9.2042827
2027224563722,Hotel Landhaus Fuhrgassl Huber,AT,Vienna,Rathstra e 24 Neustift am Walde 19 D bling 1190 Vienna Austria,48.2508693,16.304957
2035814498307,Golden Tulip Washington Opera,FR,Paris,50 rue de Richelieu 1st arr 75001 Paris France,48.866242,2.3373169
2044404432898,H tel Diva Opera,FR,Paris,11 rue de Tr vise 9th arr 75009 Paris France,48.8732706,2.3450746
2044404432903,The Westbury A Luxury Collection Hotel Mayfair London,GB,London,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,51.5144418,-0.146432
2052994367490,The Whitechapel,GB,London,49 53 New Road Tower Hamlets London E1 1HH United Kingdom,51.5161286,-0.0624458
2061584302080,Amp re,FR,Paris,102 Avenue de Villiers 17th arr 75017 Paris France,48.8848583,2.2997023
2061584302085,Hotel Boutique Duomo,IT,Milan,Via Mac Mahon 45 Sempione 20155 Milan Italy,45.4909585,9.1614268
2070174236676,Hotel Manzoni,IT,Milan,Via Santo Spirito 20 Milan City Center 20121 Milan Italy,45.470238,9.195347
